Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
02/01/2018 22:00,2.229,3.53,6.211,10.349,108,26.85
02/01/2018 22:30,2.121,3.07,6.845,10.836,97,26.85
02/01/2018 23:00,1.995,3.39,6.059,10.914,91,26.85
02/01/2018 23:30,2.069,2.99,6.798,10.507,91,26.85
02/02/2018 00:00,2.204,3.13,6.964,11.235,99,26.85
02/02/2018 00:30,2.168,3.7,7.014,11.433,94,26.85
02/02/2018 01:00,1.821,3.26,6.378,10.506,92,26.85
02/02/2018 01:30,1.877,2.88,6.77,10.298,98,26.85
02/02/2018 02:00,2.069,3.74,6.883,10.704,98,26.85
02/02/2018 02:30,1.872,3.04,5.945,10.944,115,26.8
02/02/2018 03:00,2.02,3.53,6.233,9.959,101,26.85
02/02/2018 03:30,1.933,3.68,6.274,10.955,106,26.85
02/02/2018 04:00,1.946,2.89,6.363,11.416,94,26.85
02/02/2018 04:30,1.89,3.01,6.318,10.309,105,26.85
02/02/2018 05:00,1.738,2.78,6.388,10.444,98,26.85
02/02/2018 05:30,1.77,2.7,6.178,12.283,97,26.8
02/02/2018 06:00,1.768,3.04,6.156,10.488,108,26.8
02/02/2018 06:30,1.899,3.45,6.017,11.085,97,26.8
02/02/2018 07:00,1.822,2.68,6.135,11.17,102,26.8
02/02/2018 07:30,1.907,3.35,6.097,10.963,104,26.8
02/02/2018 08:00,1.909,3.05,6.03,11.491,104,26.8
02/02/2018 08:30,1.825,3.15,5.697,10.151,97,26.75
02/02/2018 09:00,1.847,3.04,5.895,12.165,109,26.75
02/02/2018 09:30,1.943,3.06,6.037,11.869,97,26.75
02/02/2018 10:00,1.907,3.29,5.861,11.306,115,26.75
02/02/2018 10:30,2.025,3.76,6.056,10.859,98,26.75
02/02/2018 11:00,1.948,2.86,6.176,10.286,94,26.75
02/02/2018 11:30,1.894,2.82,5.814,10.349,108,26.75
02/02/2018 12:00,1.967,3.54,6.132,11.66,104,26.75
02/02/2018 12:30,1.968,3.34,6.025,11.39,112,26.75
02/02/2018 13:00,1.981,3.98,6.094,11.029,98,26.75
02/02/2018 13:30,1.998,2.973,6.213,11.502,105,26.75
02/02/2018 14:00,1.996,3.262,5.845,11.425,102,26.75
02/02/2018 14:30,1.88,2.8,5.724,10.797,95,26.75
02/02/2018 15:00,1.857,2.89,5.58,11.077,75,26.75
02/02/2018 15:30,1.989,3.42,5.996,10.313,92,26.75
02/02/2018 16:00,1.943,3.134,5.473,10.757,99,26.75
02/02/2018 16:30,1.919,2.97,5.45,10.607,85,26.75
02/02/2018 17:00,2.024,3.29,5.478,10.462,87,26.75
02/02/2018 17:30,2.022,3.56,5.546,10.417,90,26.7
02/02/2018 18:00,1.83,3.128,5.394,10.822,95,26.7
02/02/2018 18:30,1.618,2.626,5.415,10.284,90,26.7
02/02/2018 19:00,1.693,3.26,5.663,10.318,87,26.7
02/02/2018 19:30,1.725,2.59,5.54,9.857,88,26.7
02/02/2018 20:00,1.555,2.64,5.235,10.71,91,26.65
02/02/2018 20:30,1.634,2.68,5.53,10.389,95,26.7
02/02/2018 21:00,1.588,2.78,5.609,10.167,104,26.7
02/02/2018 21:30,1.629,3.18,5.678,10.017,87,26.65
02/02/2018 22:00,1.521,2.32,5.792,10.762,98,26.65
02/02/2018 22:30,1.52,2.32,5.803,10.304,85,26.65
02/02/2018 23:00,1.545,2.9,5.566,10.051,90,26.65
02/02/2018 23:30,1.66,2.86,5.956,10.601,83,26.65
02/03/2018 00:00,1.61,2.85,5.725,10.101,94,26.7
02/03/2018 00:30,1.621,2.87,5.938,10.271,81,26.65
02/03/2018 01:00,1.615,3.09,5.69,10.253,90,26.65
02/03/2018 01:30,1.752,3.038,5.512,9.392,84,26.65
02/03/2018 02:00,1.666,3.021,5.14,10.778,90,26.6
02/03/2018 02:30,1.682,2.79,5.17,10.131,94,26.6
02/03/2018 03:00,1.718,2.688,5.38,9.86,90,26.6
02/03/2018 03:30,1.787,3.261,5.55,9.617,87,26.6
02/03/2018 04:00,1.838,2.76,5.657,10.099,80,26.6
02/03/2018 04:30,1.832,3.26,5.631,9.892,88,26.6
02/03/2018 05:00,1.867,3.73,5.709,9.824,99,26.55
02/03/2018 05:30,1.846,3.23,5.539,10.748,95,26.6
02/03/2018 06:00,1.802,3.3,5.505,10.219,84,26.6
02/03/2018 06:30,1.897,3.14,5.571,6.584,88,26.55
02/03/2018 07:00,1.784,2.78,5.487,6.145,99,26.55
02/03/2018 07:30,1.702,2.54,5.33,8.582,91,26.55
02/03/2018 08:00,1.724,2.99,5.298,11.39,122,26.6
02/03/2018 08:30,1.756,3.09,5.254,5.645,91,26.55
02/03/2018 09:00,1.84,3.523,5.518,11.421,102,26.55
02/03/2018 09:30,1.743,2.788,4.994,5.764,97,26.55
02/03/2018 10:00,1.967,3.72,5.503,6.136,116,26.55
02/03/2018 10:30,2.098,3.13,5.597,5.988,92,26.55
02/03/2018 11:00,1.899,2.877,5.516,9.713,116,26.55
02/03/2018 11:30,1.955,3.37,5.557,6.527,99,26.55
02/03/2018 12:00,1.843,2.693,5.536,6.2,111,26.55
02/03/2018 12:30,1.803,3.53,5.485,6.553,115,26.55
02/03/2018 13:00,1.978,3.736,5.24,6.764,129,26.45
02/03/2018 13:30,1.986,3.529,5.544,6.334,119,26.55
02/03/2018 14:00,2.01,3.353,5.655,6.557,133,26.6
02/03/2018 14:30,2.043,3.21,5.334,11.53,128,26.6
02/03/2018 15:00,1.977,3.395,5.332,6.202,137,26.65
02/03/2018 15:30,1.968,3.178,5.605,5.484,129,26.65
02/03/2018 16:00,2.01,3.559,5.62,10.232,133,26.65
02/03/2018 16:30,1.952,3.055,5.391,5.677,97,26.6
02/03/2018 17:00,1.885,3.02,5.542,11.408,126,26.6
02/03/2018 17:30,1.869,3.31,5.448,6.573,97,26.6
02/03/2018 18:00,1.876,3.16,5.514,6.757,102,26.65
02/03/2018 18:30,2.123,3.389,5.394,6.348,81,26.65
02/03/2018 19:00,1.888,3.3,5.319,13.747,116,26.65
02/03/2018 19:30,1.867,3.4,5.482,13.718,99,26.65
02/03/2018 20:00,1.872,3.54,5.599,6.776,91,26.65
02/03/2018 20:30,1.747,3.15,5.603,10.348,97,26.65
02/03/2018 21:00,1.657,2.89,5.568,13.797,97,26.65
02/03/2018 21:30,1.716,2.6,5.584,10.321,118,26.65
02/03/2018 22:00,1.591,2.41,5.361,12.778,120,26.6
02/03/2018 22:30,1.749,2.85,5.673,12.812,119,26.6
02/03/2018 23:00,1.852,3.25,6.11,12.889,118,26.55
02/03/2018 23:30,1.796,2.96,5.776,10.87,120,26.6
02/04/2018 00:00,1.863,2.86,5.511,12.125,98,26.6
02/04/2018 00:30,1.893,2.75,5.641,11.228,87,26.6
02/04/2018 01:00,1.779,2.78,5.592,12.833,113,26.6
02/04/2018 01:30,1.958,3.1,5.709,10.897,126,26.55
02/04/2018 02:00,1.916,3.22,5.651,12.929,99,26.55
02/04/2018 02:30,2.048,3.81,5.509,5.638,95,26.55
02/04/2018 03:00,2.122,3.43,5.926,7.042,101,26.55
02/04/2018 03:30,1.984,3.357,5.663,6.739,94,26.55
02/04/2018 04:00,2.264,3.944,5.906,7.227,104,26.55
02/04/2018 04:30,2.272,3.43,5.957,12.281,126,26.55
02/04/2018 05:00,2.207,4.16,5.693,7.005,123,26.55
02/04/2018 05:30,2.222,3.77,5.555,7.265,116,26.55
02/04/2018 06:00,2.186,3.947,5.617,6.794,113,26.6
02/04/2018 06:30,2.149,3.65,5.657,6.45,119,26.55
02/04/2018 07:00,2.221,3.219,6.007,7.038,118,26.55
02/04/2018 07:30,2.145,3.47,6.034,12.885,113,26.6
02/04/2018 08:00,2.114,3.4,5.635,6.351,116,26.6
02/04/2018 08:30,2.157,3.69,5.72,6.916,109,26.6
02/04/2018 09:00,2.094,3.38,5.622,6.794,120,26.6
02/04/2018 09:30,2.125,3.919,5.402,7.263,120,26.6
02/04/2018 10:00,2.079,3.27,5.542,6.991,115,26.55
02/04/2018 10:30,2.199,4.43,5.606,7.294,115,26.55
02/04/2018 11:00,2.083,3.529,5.563,6.794,112,26.5
02/04/2018 11:30,2.199,3.55,5.566,6.222,101,26.5
02/04/2018 12:00,2.091,3.22,5.706,6.825,122,26.55
02/04/2018 12:30,1.915,3.11,5.498,7.085,112,26.55
02/04/2018 13:00,1.804,2.63,5.883,7.505,115,26.5
02/04/2018 13:30,1.74,2.59,5.557,6.841,116,26.55
02/04/2018 14:00,1.792,3.2,5.392,7.487,108,26.55
02/04/2018 14:30,2.011,3.304,5.716,6.58,98,26.55
02/04/2018 15:00,1.95,3.3,5.486,7.928,116,26.5
02/04/2018 15:30,2.062,3.67,5.532,7.328,102,26.45
02/04/2018 16:00,2.114,3.56,5.362,6.581,104,26.35
02/04/2018 16:30,2.075,3.35,5.522,7.25,118,26.35
02/04/2018 17:00,1.937,3.307,5.229,7.356,104,26.35
02/04/2018 17:30,1.975,3.2,5.474,7.05,106,26.4
02/04/2018 18:00,2.055,3.533,5.467,7.042,101,26.4
02/04/2018 18:30,1.976,3.318,5.339,7.288,99,26.4
02/04/2018 19:00,1.922,3.211,5.216,7.528,108,26.35
02/04/2018 19:30,1.86,3.821,5.31,6.956,105,26.3
02/04/2018 20:00,2.011,2.92,5.307,7.307,106,26.3
02/04/2018 20:30,2.04,3.08,5.453,7.269,108,26.25
02/04/2018 21:00,1.943,3.273,5.346,6.993,101,26.25
02/04/2018 21:30,2.014,2.85,5.672,7.345,101,26.25
02/04/2018 22:00,1.949,3.03,5.439,7.359,102,26.25
02/04/2018 22:30,1.964,2.839,5.423,6.926,109,26.2
02/04/2018 23:00,2.023,3.44,5.59,7.506,101,26.2
02/04/2018 23:30,1.927,3.221,5.398,7.458,101,26.2
02/05/2018 00:00,1.979,3.485,5.49,7.285,119,26.2
02/05/2018 00:30,1.938,3.38,5.618,6.566,104,26.2
02/05/2018 01:00,1.984,3.48,5.552,7.605,97,26.2
02/05/2018 01:30,1.915,3.06,5.854,7.527,106,26.2
02/05/2018 02:00,1.95,2.91,5.611,7.113,111,26.15
02/05/2018 02:30,1.978,3.38,5.733,7.535,101,26.15
02/05/2018 03:00,1.936,3.32,5.542,7.571,111,26.15
02/05/2018 03:30,1.876,2.6,5.592,6.859,105,26.15
02/05/2018 04:00,1.915,3.28,5.542,7.286,109,26.15
02/05/2018 04:30,2.016,3.03,5.523,7.441,109,26.15
02/05/2018 05:00,2.01,3.05,5.358,7.118,101,26.1
02/05/2018 05:30,2.029,3.306,5.699,6.597,105,26.05
02/05/2018 06:00,1.927,3.66,5.387,7.24,111,26.1
02/05/2018 06:30,2.018,3.6,5.723,7.6,109,26.05
02/05/2018 07:00,1.969,3.75,5.827,7.496,99,26.05
02/05/2018 07:30,2.003,3.22,5.733,7.804,101,26.05
02/05/2018 08:00,1.94,3.03,5.544,7.28,102,26.05
02/05/2018 08:30,1.937,3.37,5.65,7.438,104,26
02/05/2018 09:00,2.037,3.33,5.546,7.266,102,26
02/05/2018 09:30,2.004,3.44,5.69,7.101,102,26
02/05/2018 10:00,1.93,3.2,5.562,7.303,98,26
02/05/2018 10:30,1.95,3.17,5.892,7.572,101,26
02/05/2018 11:00,1.896,3.34,5.739,7.356,95,26
02/05/2018 11:30,1.898,3.11,5.715,7.546,106,26
02/05/2018 12:00,1.923,3.15,5.853,13.945,95,26
02/05/2018 12:30,1.904,3.13,6.012,7.28,101,26.05
02/05/2018 13:00,1.805,2.98,5.833,7.593,94,26.05
02/05/2018 13:30,1.842,3.36,6.167,14.461,104,26.1
02/05/2018 14:00,1.83,3.19,6.136,13.881,94,26.1
02/05/2018 14:30,1.732,2.74,5.952,13.793,97,26.15
02/05/2018 15:00,1.683,2.69,5.917,7.283,88,26.15
02/05/2018 15:30,1.67,2.54,6.204,13.885,97,26.15
02/05/2018 16:00,1.703,2.76,6.15,6.848,98,26.2
02/05/2018 16:30,1.649,3.06,6.257,7.529,94,26.2
02/05/2018 17:00,1.656,2.73,5.952,13.535,95,26.2
02/05/2018 17:30,1.596,2.886,5.562,7.021,73,26.2
02/05/2018 18:00,1.65,3.21,5.614,12.987,73,26.15
02/05/2018 18:30,1.728,2.72,5.864,12.831,91,26.15
02/05/2018 19:00,1.693,2.85,5.604,13.008,90,26.15
02/05/2018 19:30,1.611,2.85,5.61,12.303,84,26.15
02/05/2018 20:00,1.666,2.62,5.715,13.1,81,26.15
02/05/2018 20:30,1.695,2.76,5.586,13.528,91,26.15
02/05/2018 21:00,1.557,2.7,5.51,12.875,91,26.1
02/05/2018 21:30,1.623,2.67,5.594,7.342,95,26.2
02/05/2018 22:00,1.686,3.01,5.855,12.432,97,26.25
02/05/2018 22:30,1.701,2.73,5.858,12.959,104,26.2
02/05/2018 23:00,1.624,2.38,5.976,12.765,95,26.2
02/05/2018 23:30,1.574,2.48,5.988,12.789,94,26.2
02/06/2018 00:00,1.507,2.48,5.823,7.048,102,26.15
02/06/2018 00:30,1.605,2.72,5.935,12.722,108,26.15
02/06/2018 01:00,1.642,2.96,5.936,12.832,87,26.15
02/06/2018 01:30,1.546,2.69,5.848,12.097,97,26.15
02/06/2018 02:00,1.509,2.76,5.481,12.04,97,26.15
02/06/2018 02:30,1.533,2.74,5.49,11.748,99,26.1
02/06/2018 03:00,1.474,2.59,5.649,12.27,97,26.1
02/06/2018 03:30,1.611,2.87,5.588,12.196,94,26.1
02/06/2018 04:00,1.436,2.48,5.5,6.551,91,26.1
02/06/2018 04:30,1.642,2.37,5.98,12.751,84,26.1
02/06/2018 05:00,1.572,2.81,5.904,11.457,95,26.1
02/06/2018 05:30,1.618,3.22,6.001,11.841,85,26.05
02/06/2018 06:00,1.538,2.67,5.964,10.388,91,26.05
02/06/2018 06:30,1.52,2.34,5.536,12.16,102,26.05
02/06/2018 07:00,1.544,2.42,5.847,12.059,92,26.05
02/06/2018 07:30,1.632,2.8,5.895,11.069,92,26.05
02/06/2018 08:00,1.511,2.56,5.42,7.508,99,26.05
02/06/2018 08:30,1.543,2.36,5.443,7.071,88,26.05
02/06/2018 09:00,1.632,2.72,5.54,6.697,83,26.1
02/06/2018 09:30,1.58,2.41,5.352,12.77,88,26.1
02/06/2018 10:00,1.561,2.91,5.373,6.573,91,26.1
02/06/2018 10:30,1.527,2.89,5.291,7.081,92,26.1
02/06/2018 11:00,1.479,2.96,5.421,7.258,87,26.1
02/06/2018 11:30,1.574,2.72,5.487,11.306,90,26.15
02/06/2018 12:00,1.488,3.23,5.232,7.904,95,26.15
02/06/2018 12:30,1.49,2.69,5.16,6.742,85,26.2
02/06/2018 13:00,1.534,2.7,5.468,6.337,94,26.2
02/06/2018 13:30,1.466,2.67,5.045,5.972,97,26.2
02/06/2018 14:00,1.394,2.29,5.215,11.731,98,26.2
02/06/2018 14:30,1.546,2.47,5.339,7.591,88,26.2
02/06/2018 15:00,1.487,2.63,5.241,10.331,94,26.2
02/06/2018 15:30,1.464,2.42,4.993,6.85,97,26.2
02/06/2018 16:00,1.437,2.53,5.33,7.801,101,26.2
02/06/2018 16:30,1.45,2.53,5.088,7.491,106,26.2
02/06/2018 17:00,1.505,2.63,5.327,12.093,80,26.2
02/06/2018 17:30,1.427,2.79,5.022,7.014,94,26.2
02/06/2018 18:00,1.514,2.63,5.34,11.754,84,26.15
02/06/2018 18:30,1.49,2.54,5.185,7.281,90,26.15
02/06/2018 19:00,1.515,2.4,4.903,11.448,90,26.15
02/06/2018 19:30,1.464,2.29,5.096,6.525,91,26.15
02/06/2018 20:00,1.577,2.616,4.996,6.168,95,26.15
02/06/2018 20:30,1.602,2.52,5.255,6.965,102,26.1
02/06/2018 21:00,1.609,2.54,5.158,7.047,94,26.1
02/06/2018 21:30,1.669,2.9,5.552,6.193,83,26.1
02/06/2018 22:00,1.644,3.22,5.288,6.333,102,26.1
02/06/2018 22:30,1.71,2.98,5.314,7.537,94,26.05
02/06/2018 23:00,1.74,3.06,5.278,6.988,97,26.05
02/06/2018 23:30,1.625,3.07,4.898,6.918,98,26.05
02/07/2018 00:00,1.844,2.85,5.384,6.781,106,26.05
02/07/2018 00:30,1.611,3.14,5.131,6.75,113,26.05
02/07/2018 01:00,1.687,2.59,5.628,7.009,98,26.05
02/07/2018 01:30,1.616,2.37,5.41,6.577,84,26.05
02/07/2018 02:00,1.633,2.606,5.245,7.021,95,26.05
02/07/2018 02:30,1.663,2.68,5.096,6.751,97,26.05
02/07/2018 03:00,1.596,2.84,5.244,7.065,102,26
02/07/2018 03:30,1.639,3.09,5.328,7.032,95,26.05
02/07/2018 04:00,1.731,3.84,5.299,6.79,102,26.05
02/07/2018 04:30,1.718,2.55,5.591,7.421,108,26
02/07/2018 05:00,1.668,2.73,5.208,7.023,97,26
02/07/2018 05:30,1.613,2.96,5.041,6.77,98,26
02/07/2018 06:00,1.491,2.68,5.147,7.539,95,25.95
02/07/2018 06:30,1.641,2.75,5.251,7.518,102,25.95
02/07/2018 07:00,1.738,3.21,5.215,7.006,108,26
02/07/2018 07:30,1.597,2.83,5.302,6.585,106,25.95
02/07/2018 08:00,1.694,2.76,5.333,7.084,104,25.95
02/07/2018 08:30,1.46,2.55,5.233,6.827,99,26
02/07/2018 09:00,1.644,3.3,5.476,7.296,108,26
02/07/2018 09:30,1.504,2.891,5.13,7.043,98,26
02/07/2018 10:00,1.494,2.61,5.185,7.513,99,26.05
02/07/2018 10:30,1.428,1.97,5.056,7.289,104,26.05
02/07/2018 11:00,1.439,2.68,5.083,7.071,99,26.05
02/07/2018 11:30,1.44,2.25,5.141,6.779,92,26.05
02/07/2018 12:00,1.421,2.69,4.829,7.053,99,26.05
02/07/2018 12:30,1.382,2.11,4.945,7.264,102,26.05
02/07/2018 13:00,1.562,3.14,5.058,6.582,95,26.1
02/07/2018 13:30,1.433,2.8,4.928,7.338,99,26.1
02/07/2018 14:00,1.511,2.47,5.126,7.237,97,26.1
02/07/2018 14:30,1.634,2.54,5.133,7.275,95,26.1
02/07/2018 15:00,1.613,2.6,5.305,7.01,104,26.1
02/07/2018 15:30,1.489,2.3,5.033,6.852,92,26.1
02/07/2018 16:00,1.572,2.575,5.411,7.441,118,26.15
02/07/2018 16:30,1.511,2.42,5.108,7.184,94,26.1
02/07/2018 17:00,1.575,3.24,5.12,7.275,101,26.1
02/07/2018 17:30,1.534,2.71,5.232,6.746,102,26.1
02/07/2018 18:00,1.614,2.61,5.131,7.526,104,26.05
02/07/2018 18:30,1.581,2.65,5.144,7.328,105,26.05
02/07/2018 19:00,1.527,2.51,5.049,7.475,97,26.05
02/07/2018 19:30,1.58,2.64,5.213,7.218,98,26.05
02/07/2018 20:00,1.706,2.61,5.214,7.005,97,26.05
02/07/2018 20:30,1.695,2.66,5.242,6.721,94,26.05
02/07/2018 21:00,1.66,2.4,5.351,6.791,102,26.05
02/07/2018 21:30,1.56,2.71,5.154,7.072,99,26.05
02/07/2018 22:00,1.629,3.13,5.348,6.807,97,26.05
02/07/2018 22:30,1.529,3.28,5.108,7.502,98,26.05
02/07/2018 23:00,1.453,2.19,5.216,6.998,101,26.05
02/07/2018 23:30,1.676,2.74,5.566,7.022,104,26.05
02/08/2018 00:00,1.668,2.55,5.608,7.002,91,26
02/08/2018 00:30,1.757,2.81,5.448,7.467,99,26.05
02/08/2018 01:00,1.786,3.13,5.509,7.209,98,26
02/08/2018 01:30,1.615,2.47,5.388,7.098,101,26
02/08/2018 02:00,1.486,2.42,5.562,6.794,101,26
02/08/2018 02:30,1.502,2.58,5.278,6.565,102,26
02/08/2018 03:00,1.591,3.03,5.616,7.314,99,26
02/08/2018 03:30,1.44,2.51,5.79,7.269,104,26
02/08/2018 04:00,1.391,2.17,5.407,6.503,97,26
02/08/2018 04:30,1.468,2.43,5.532,7.042,97,25.95
02/08/2018 05:00,1.438,2.22,5.679,7.375,102,25.95
02/08/2018 05:30,1.451,2.52,5.481,6.725,101,25.95
02/08/2018 06:00,1.494,2.49,5.423,7.269,99,25.95
02/08/2018 06:30,1.399,2.66,5.396,8.165,98,25.95
02/08/2018 07:00,1.46,2.6,5.098,7.228,99,25.95
02/08/2018 07:30,1.531,2.86,5.411,7.517,97,25.95
02/08/2018 08:00,1.403,2.43,5.307,7.099,97,25.95
02/08/2018 08:30,1.501,2.627,5.181,6.973,95,25.9
02/08/2018 09:00,1.526,2.75,5.123,7.421,111,25.95
02/08/2018 09:30,1.515,2.91,4.828,7.222,99,26
02/08/2018 10:00,1.547,2.71,5.038,6.661,91,25.95
02/08/2018 10:30,1.507,2.66,5.186,7.068,95,25.95
02/08/2018 11:00,1.53,2.21,5.242,7.248,91,25.95
02/08/2018 11:30,1.612,2.81,5.293,6.79,95,26
02/08/2018 12:00,1.583,2.68,5.256,6.598,97,26
02/08/2018 12:30,1.636,2.65,5.165,6.578,101,26.05
02/08/2018 13:00,1.551,2.69,5.208,7.269,88,26.05
02/08/2018 13:30,1.649,2.73,5.326,6.971,98,26.05
02/08/2018 14:00,1.482,2.35,5.043,6.58,94,26.05
02/08/2018 14:30,1.509,2.35,5.145,7.82,99,26.05
02/08/2018 15:00,1.503,2.88,5.081,7.204,90,26.05
02/08/2018 15:30,1.514,2.35,5.362,6.558,91,26.05
02/08/2018 16:00,1.466,2.43,5.135,6.328,99,26.05
02/08/2018 16:30,1.575,2.68,5.162,7.106,102,26.05
02/08/2018 17:00,1.458,2.21,5.105,7.273,97,26.05
02/08/2018 17:30,1.405,2.7,5.214,6.957,91,26
02/08/2018 18:00,1.538,2.52,5.37,7.32,99,26
02/08/2018 18:30,1.488,2.09,5.451,7.828,92,26
02/08/2018 19:00,1.447,2.86,5.358,7.83,94,26
02/08/2018 19:30,1.444,2.22,5.311,7.067,88,26
02/08/2018 20:00,1.532,2.26,5.416,7.604,101,26
02/08/2018 20:30,1.665,3.23,5.728,7.274,91,26
02/08/2018 21:00,1.605,2.64,5.357,7.376,98,26
02/08/2018 21:30,1.485,2.53,5.223,7.495,94,26
02/08/2018 22:00,1.486,2.391,5.093,7.248,101,26
02/08/2018 22:30,1.516,2.99,5.056,6.612,91,25.95
02/08/2018 23:00,1.47,2.294,5.267,7.197,97,25.95
02/08/2018 23:30,1.469,2.54,5.308,7.475,105,25.95
02/09/2018 00:00,1.498,2.34,5.432,7.356,97,25.95
02/09/2018 00:30,1.468,2.19,5.362,7.667,92,25.95
02/09/2018 01:00,1.524,2.42,5.533,7.025,91,25.95
02/09/2018 01:30,1.442,2.2,5.589,7.02,92,25.95
02/09/2018 02:00,1.483,3.3,5.393,6.789,88,25.95
02/09/2018 02:30,1.374,2.18,5.332,7.283,98,25.95
02/09/2018 03:00,1.399,2.31,5.564,6.956,90,25.95
02/09/2018 03:30,1.423,2.54,5.467,7.001,91,25.95
02/09/2018 04:00,1.363,2.4,5.554,7.268,101,25.95
02/09/2018 04:30,1.329,2.57,5.245,7.417,94,25.95
02/09/2018 05:00,1.319,2.2,5.508,7.018,94,25.95
02/09/2018 05:30,1.273,2.23,5.353,7.525,102,25.9
02/09/2018 06:00,1.344,2.27,5.465,7.56,108,25.9
02/09/2018 06:30,1.246,2.49,5.41,7.627,97,25.9
02/09/2018 07:00,1.155,1.74,5.146,7.031,84,25.9
02/09/2018 07:30,1.195,1.95,5.514,7.023,104,25.9
02/09/2018 08:00,1.181,2.05,5.436,6.796,94,25.95
02/09/2018 08:30,1.157,1.88,5.682,8.218,106,25.95
02/09/2018 09:00,1.159,1.96,5.784,7.069,85,25.95
02/09/2018 09:30,1.139,2.08,5.373,7.307,98,25.95
02/09/2018 10:00,1.211,2.12,5.616,6.819,97,26
02/09/2018 10:30,1.165,1.95,5.375,7.376,88,26.05
02/09/2018 11:00,1.16,1.98,5.549,7.833,99,26.05
02/09/2018 11:30,1.176,1.88,5.747,7.484,95,26.1
02/09/2018 12:00,1.091,2.16,5.573,8.151,88,26.15
02/09/2018 12:30,1.005,1.62,5.446,8.401,98,26.2
02/09/2018 13:00,1.08,2.01,5.71,7.465,80,26.2
02/09/2018 13:30,1.063,1.77,5.783,7.274,94,26.25
02/09/2018 14:00,1.117,1.85,5.774,8.146,98,26.3
02/09/2018 14:30,1.089,1.99,5.881,8.806,104,26.35
02/09/2018 15:00,1.024,1.53,5.715,8.532,101,26.35
02/09/2018 15:30,1.074,1.93,5.795,8.479,87,26.3
02/09/2018 16:00,1.078,2.28,5.413,8.504,94,26.25
02/09/2018 16:30,1.086,1.87,5.751,7.289,90,26.25
02/09/2018 17:00,1.118,1.86,5.641,7.054,98,26.25
02/09/2018 17:30,1.086,1.78,5.714,7.644,94,26.2
02/09/2018 18:00,1.063,1.85,5.938,7.549,101,26.2
02/09/2018 18:30,1.189,2.18,6.163,7.873,105,26.15
02/09/2018 19:00,1.145,1.84,6.054,7.956,98,26.15
02/09/2018 19:30,1.077,1.69,6.015,8.181,98,26.1
02/09/2018 20:00,1.231,1.86,6.364,7.267,99,26.1
02/09/2018 20:30,1.13,1.99,5.951,7.626,98,26.05
02/09/2018 21:00,1.17,2.01,6.222,8.521,104,26.05
02/09/2018 21:30,1.228,1.81,6.283,8.663,88,26.05
02/09/2018 22:00,1.205,1.75,6.491,8.635,98,26.05
02/09/2018 22:30,1.182,1.83,6.415,7.983,94,26.1
02/09/2018 23:00,1.164,2.26,6.4,8.339,102,26.05
02/09/2018 23:30,1.201,2.2,6.412,8.905,101,26.05
02/10/2018 00:00,1.109,1.85,6.301,8.447,95,26.05
02/10/2018 00:30,1.116,1.77,6.321,8.552,95,26.05
02/10/2018 01:00,1.155,1.97,6.185,8.939,97,26
02/10/2018 01:30,1.16,1.77,6.258,8.143,92,26
02/10/2018 02:00,1.198,1.77,6.604,8.107,98,26
02/10/2018 02:30,1.082,1.69,6.125,8.302,102,26
02/10/2018 03:00,1.162,2.01,6.707,8.513,94,26
02/10/2018 03:30,1.159,1.84,6.592,7.856,97,26
02/10/2018 04:00,1.155,2.21,6.537,9.147,95,25.95
02/10/2018 04:30,1.16,1.87,6.576,8.505,94,25.95
02/10/2018 05:00,1.094,2.05,6.29,9.192,90,25.95
02/10/2018 05:30,1.167,2.01,6.368,8.597,98,25.95
02/10/2018 06:00,1.093,1.85,6.458,7.517,105,25.95
02/10/2018 06:30,1.083,1.78,6.374,8.397,104,25.95
02/10/2018 07:00,1.117,1.63,6.529,9.493,98,25.95
02/10/2018 07:30,1.126,1.96,6.32,8.119,97,25.95
02/10/2018 08:00,1.089,1.85,6.423,7.848,101,26
02/10/2018 08:30,1.133,1.94,6.648,9.186,90,26
02/10/2018 09:00,1.12,2.11,6.39,8.817,92,26.05
02/10/2018 09:30,1.158,1.79,6.736,8.978,108,26.1
02/10/2018 10:00,1.203,1.9,6.748,8.97,92,26.35
02/10/2018 10:30,1.141,1.85,7.113,8.16,94,26.55
02/10/2018 11:00,1.178,1.86,6.993,7.558,97,26.6
02/10/2018 11:30,1.182,1.83,7.039,8.194,92,26.6
02/10/2018 12:00,1.171,1.92,7.042,8.596,106,26.5
02/10/2018 12:30,1.186,1.96,7.2,8.273,99,26.5
02/10/2018 13:00,1.118,2.07,6.577,8.912,99,26.5
02/10/2018 13:30,1.222,1.83,6.966,8.963,101,26.55
02/10/2018 14:00,1.175,1.98,6.963,8.512,99,26.5
02/10/2018 14:30,1.191,1.98,6.612,8.905,95,26.45
02/10/2018 15:00,1.258,2.12,6.528,9.001,125,26.5
02/10/2018 15:30,1.198,1.99,6.544,12.086,101,26.5
02/10/2018 16:00,1.275,2.27,6.937,9.472,116,26.45
02/10/2018 16:30,1.247,2.07,7.077,11.66,118,26.45
02/10/2018 17:00,1.207,1.89,6.6,9.028,113,26.45
02/10/2018 17:30,1.303,1.98,6.633,8.604,106,26.4
02/10/2018 18:00,1.424,2.45,6.917,11.488,119,26.35
02/10/2018 18:30,1.435,2.46,6.502,12.126,123,26.25
